person_id,runtime_cohort,physical_leg_mode,routing_choice_mode,previous_root_cause,planned_departure,realized_departure,waiting_start,waiting_duration_to_48h,waiting_stop,destination_stop,previously_boarded,previously_alighted,last_vehicle,last_line,last_route,scheduled_services_at_stop,scheduled_later_services,later_compatible_services,last_service,last_compatible_service,wait_after_service_end,wait_after_compatible_service_end,actual_later_vehicle_passes,actual_compatible_passes,first_actual_compatible_pass,classification,confirmed_pipeline_error
"2755635",munich_resident,pt,pt,PT_NEVER_BOARDED,517.000,72271.000,72271.000,100529.000,"108608","106730",false,false,"","","",145,24,0,91530.000,16590.000,false,true,24,0,,NO_COMPATIBLE_CONNECTION,false
"2761102",munich_resident,pt,pt,PT_NEVER_BOARDED,5869.000,84290.000,84290.000,88510.000,"109500","109664",false,false,"","","",74,6,0,91080.000,48720.000,false,true,6,0,,NO_COMPATIBLE_CONNECTION,false
"2761460",munich_resident,pt,pt,PT_NEVER_BOARDED,2282.000,71564.000,71564.000,101236.000,"107220.1","106278.2",false,false,"","","",4,0,0,14880.000,14880.000,true,true,0,0,,NO_LATER_SERVICE,false
"277089",munich_resident,pt,pt,PT_NEVER_BOARDED,3163.000,72395.000,72395.000,100405.000,"106531.3","106055",false,false,"","","",11,0,0,16410.000,16410.000,true,true,0,0,,NO_LATER_SERVICE,false
"27726",regional_background,pt,pt,PT_NEVER_BOARDED,35071.000,88807.000,88807.000,83993.000,"3513","4167",false,false,"","","",30,0,0,71880.000,71880.000,true,true,0,0,,NO_LATER_SERVICE,false
"2778",regional_background,pt,pt,PT_NEVER_BOARDED,10403.000,106763.000,106763.000,66037.000,"175219.1","102229.4",false,false,"","","",2,0,0,50700.000,22500.000,true,true,0,0,,NO_LATER_SERVICE,false
"280397",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,17940.000,92558.000,92558.000,80242.000,"107995.1","108024",true,true,"tr_39638","XXX---2271996_1","XXX---2271996_1_9",252,0,0,90510.000,90510.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"2813265",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,77670.000,81192.000,81192.000,91608.000,"109680","109776",true,true,"tr_52295","XXX---2272078_3","XXX---2272078_3_3",18,0,0,79800.000,79800.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"2837148",munich_resident,pt,pt,PT_NEVER_BOARDED,4896.000,88489.000,88489.000,84311.000,"108574","106273.2",false,false,"","","",87,2,0,90870.000,15750.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"2841817",munich_resident,pt,pt,PT_NEVER_BOARDED,2502.000,59751.000,59751.000,113049.000,"108672","106051",false,false,"","","",199,72,0,89730.000,15450.000,false,true,72,0,,NO_COMPATIBLE_CONNECTION,false
"2868633",munich_resident,pt,pt,PT_NEVER_BOARDED,3426.000,78653.000,78653.000,94147.000,"106949","106055",false,false,"","","",243,30,0,90660.000,13440.000,false,true,30,0,,NO_COMPATIBLE_CONNECTION,false
"2879507",munich_resident,pt,pt,PT_NEVER_BOARDED,72658.000,74058.000,74058.000,98742.000,"108378.1","108366.1",false,false,"","","",43,0,0,72750.000,72750.000,true,true,0,0,,NO_LATER_SERVICE,false
"28887",regional_background,pt,pt,PT_NEVER_BOARDED,23899.000,79281.000,79281.000,93519.000,"101939.1","102040.2",false,false,"","","",26,2,0,83580.000,63840.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"290297",munich_resident,pt,pt,PT_NEVER_BOARDED,66880.000,90533.000,90533.000,82267.000,"175997","175506.1",false,false,"","","",53,0,0,84660.000,84660.000,true,true,0,0,,NO_LATER_SERVICE,false
"290399",munich_resident,pt,pt,PT_NEVER_BOARDED,23407.000,80585.000,80585.000,92215.000,"10251","10279.2",false,false,"","","",16,0,0,74280.000,74280.000,true,true,0,0,,NO_LATER_SERVICE,false
"2909877",munich_resident,pt,pt,PT_NEVER_BOARDED,2284.000,73546.000,73546.000,99254.000,"106434.1","108128.1",false,false,"","","",258,41,0,91110.000,14310.000,false,true,41,0,,NO_COMPATIBLE_CONNECTION,false
"2937149",munich_resident,pt,pt,PT_NEVER_BOARDED,9330.000,63904.000,63904.000,108896.000,"108233","106079.2",false,false,"","","",157,45,0,92550.000,16800.000,false,true,45,0,,NO_COMPATIBLE_CONNECTION,false
"294170",munich_resident,pt,pt,PT_NEVER_BOARDED,8131.000,67973.000,67973.000,104827.000,"106359","108447",false,false,"","","",120,31,0,91770.000,12720.000,false,true,31,0,,NO_COMPATIBLE_CONNECTION,false
"2942585",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5820.000,67574.000,67574.000,105226.000,"106056","106900",true,true,"tr_2841","XXX---162456_109","XXX---162456_109_18",8,0,0,16500.000,16500.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"2945358",munich_resident,pt,pt,PT_NEVER_BOARDED,5031.000,71811.000,71811.000,100989.000,"108387","106186",false,false,"","","",145,24,0,91050.000,12570.000,false,true,24,0,,NO_COMPATIBLE_CONNECTION,false
"295193",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,86580.000,91459.000,91459.000,81341.000,"108588","109109",true,true,"tr_40038","XXX---2271997_1","XXX---2271997_1_14",104,0,0,90300.000,90300.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"2961974",munich_resident,pt,pt,PT_NEVER_BOARDED,13138.000,77493.000,77493.000,95307.000,"108836.2","106384",false,false,"","","",4,0,0,17160.000,13560.000,true,true,0,0,,NO_LATER_SERVICE,false
"2967634",munich_resident,pt,pt,PT_NEVER_BOARDED,13578.000,75379.000,75379.000,97421.000,"106399","108778",false,false,"","","",325,48,0,92100.000,14700.000,false,true,48,0,,NO_COMPATIBLE_CONNECTION,false
"2968544",munich_resident,pt,pt,PT_NEVER_BOARDED,7511.000,84170.000,84170.000,88630.000,"106135.1","106384",false,false,"","","",118,7,0,91980.000,14640.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"298198",munich_resident,pt,pt,PT_NEVER_BOARDED,6743.000,63138.000,63138.000,109662.000,"106920","106048",false,false,"","","",113,37,0,90120.000,15390.000,false,true,37,0,,NO_COMPATIBLE_CONNECTION,false
"298540",munich_resident,pt,pt,PT_NEVER_BOARDED,12029.000,69994.000,69994.000,102806.000,"167614","106055",false,false,"","","",222,47,0,91710.000,16260.000,false,true,47,0,,NO_COMPATIBLE_CONNECTION,false
"2992489",munich_resident,pt,pt,PT_NEVER_BOARDED,68746.000,70833.000,70833.000,101967.000,"107042","106322",false,false,"","","",36,0,0,69360.000,69360.000,true,true,0,0,,NO_LATER_SERVICE,false
"2995159",munich_resident,pt,pt,PT_NEVER_BOARDED,3514.000,86774.000,86774.000,86026.000,"107362","107351.1",false,false,"","","",206,4,0,91110.000,14790.000,false,true,4,0,,NO_COMPATIBLE_CONNECTION,false
"3015642",munich_resident,pt,pt,PT_NEVER_BOARDED,5270.000,80520.000,80520.000,92280.000,"106332","108287.1",false,false,"","","",202,16,0,92220.000,13710.000,false,true,16,0,,NO_COMPATIBLE_CONNECTION,false
"3032491",munich_resident,pt,pt,PT_NEVER_BOARDED,26724.000,94237.000,94237.000,78563.000,"5142","5115.1",false,false,"","","",76,0,0,76320.000,76320.000,true,true,0,0,,NO_LATER_SERVICE,false
"3051414",munich_resident,pt,pt,PT_NEVER_BOARDED,4481.000,84179.000,84179.000,88621.000,"108345","106433",false,false,"","","",157,7,7,92280.000,92280.000,false,false,7,7,85080.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"306379",munich_resident,pt,pt,PT_NEVER_BOARDED,13143.000,82027.000,82027.000,90773.000,"109102","106054",false,false,"","","",65,8,0,91200.000,13890.000,false,true,8,0,,NO_COMPATIBLE_CONNECTION,false
"306999",munich_resident,pt,pt,PT_NEVER_BOARDED,40194.000,69237.000,69237.000,103563.000,"6047","108614.2",false,false,"","","",36,3,0,79800.000,63240.000,false,true,3,0,,NO_COMPATIBLE_CONNECTION,false
"3094153",munich_resident,pt,pt,PT_NEVER_BOARDED,79284.000,80790.000,80790.000,92010.000,"106952.1","106282.2",false,false,"","","",149,0,0,80640.000,80640.000,true,true,0,0,,NO_LATER_SERVICE,false
"3127870",munich_resident,pt,pt,PT_NEVER_BOARDED,13936.000,82721.000,82721.000,90079.000,"107162","106055",false,false,"","","",116,12,0,90300.000,13980.000,false,true,12,0,,NO_COMPATIBLE_CONNECTION,false
"3146201",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,67920.000,70233.000,70233.000,102567.000,"106677","108508.1",true,true,"tr_42630","XXX---2272010_0","XXX---2272010_0_1",172,26,0,90180.000,70200.000,false,true,26,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3154579",munich_resident,pt,pt,PT_NEVER_BOARDED,6505.000,89001.000,89001.000,83799.000,"106911","106048",false,false,"","","",113,1,0,90060.000,15330.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"3159750",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,6360.000,18361.000,18361.000,154439.000,"108569","109172",true,true,"tr_3412","XXX---162461_109","XXX---162461_109_13",197,193,0,93060.000,17280.000,false,true,193,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3168562",munich_resident,pt,pt,PT_NEVER_BOARDED,75575.000,76360.000,76360.000,96440.000,"109726","109813",false,false,"","","",54,0,0,75660.000,75660.000,true,true,0,0,,NO_LATER_SERVICE,false
"3172773",munich_resident,pt,pt,PT_NEVER_BOARDED,69440.000,71565.000,71565.000,101235.000,"106666","108430",false,false,"","","",175,24,0,90360.000,70380.000,false,true,24,0,,NO_COMPATIBLE_CONNECTION,false
"3185609",munich_resident,pt,pt,PT_NEVER_BOARDED,7524.000,63550.000,63550.000,109250.000,"106319.2","107752",false,false,"","","",11,0,0,17040.000,17040.000,true,true,0,0,,NO_LATER_SERVICE,false
"318574",munich_resident,pt,pt,PT_NEVER_BOARDED,8397.000,64007.000,64007.000,108793.000,"109102","106054",false,false,"","","",65,22,0,91200.000,13890.000,false,true,22,0,,NO_COMPATIBLE_CONNECTION,false
"3212764",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5669.000,58421.000,58421.000,114379.000,"106049.2","106157",true,true,"tr_2897","XXX---162456_109","XXX---162456_109_29",114,45,45,90540.000,90540.000,false,false,45,45,59010.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"3234153",munich_resident,pt,pt,PT_NEVER_BOARDED,16751.000,78394.000,78394.000,94406.000,"106601","108471.1",false,false,"","","",115,14,0,90960.000,16830.000,false,true,14,0,,NO_COMPATIBLE_CONNECTION,false
"323981",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5640.000,53592.000,53592.000,119208.000,"106056","106905",true,true,"tr_3449","XXX---162461_109","XXX---162461_109_22",8,0,0,16500.000,16500.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3258373",munich_resident,pt,pt,PT_NEVER_BOARDED,10037.000,68285.000,68285.000,104515.000,"106382","106052.1",false,false,"","","",75,25,0,90060.000,15030.000,false,true,25,0,,NO_COMPATIBLE_CONNECTION,false
"3269289",munich_resident,pt,pt,PT_NEVER_BOARDED,6879.000,76866.000,76866.000,95934.000,"106278.2","108998",false,false,"","","",12,0,0,16950.000,16740.000,true,true,0,0,,NO_LATER_SERVICE,false
"3271736",munich_resident,pt,pt,PT_NEVER_BOARDED,4151.000,85066.000,85066.000,87734.000,"107781.2","106531.3",false,false,"","","",11,5,0,90750.000,14280.000,false,true,5,0,,NO_COMPATIBLE_CONNECTION,false
"327228",munich_resident,pt,pt,PT_NEVER_BOARDED,28157.000,83423.000,83423.000,89377.000,"108704","106091",false,false,"","","",112,5,0,90360.000,80880.000,false,true,5,0,,NO_COMPATIBLE_CONNECTION,false
"330114",munich_resident,pt,pt,PT_NEVER_BOARDED,9282.000,65157.000,65157.000,107643.000,"106563","106133.2",false,false,"","","",223,69,0,91470.000,14280.000,false,true,69,0,,NO_COMPATIBLE_CONNECTION,false
"3306926",munich_resident,pt,pt,PT_NEVER_BOARDED,7646.000,74425.000,74425.000,98375.000,"107758.4","106055",false,false,"","","",11,8,0,90870.000,14400.000,false,true,8,0,,NO_COMPATIBLE_CONNECTION,false
"3309655",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,24716.000,76816.000,76816.000,95984.000,"108501.1","108710.1",true,true,"tr_39697","XXX---2271996_1","XXX---2271996_1_14",28,0,0,69240.000,69240.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3318750",munich_resident,pt,pt,PT_NEVER_BOARDED,5554.000,67307.000,67307.000,105493.000,"106127.1","108775",false,false,"","","",113,28,28,88710.000,88710.000,false,false,28,28,67890.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"3331180",munich_resident,pt,pt,PT_NEVER_BOARDED,3841.000,83549.000,83549.000,89251.000,"106717","106759",false,false,"","","",305,15,0,92370.000,15300.000,false,true,15,0,,NO_COMPATIBLE_CONNECTION,false
"3365662",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,23280.000,79638.000,79638.000,93162.000,"107074.2","107121",true,true,"tr_39230","XXX---2271995_1","XXX---2271995_1_0",56,0,0,74400.000,74400.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3366469",munich_resident,pt,pt,PT_NEVER_BOARDED,4781.000,82978.000,82978.000,89822.000,"109019","106273.2",false,false,"","","",126,7,0,90960.000,14460.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"3367538",munich_resident,pt,pt,PT_NEVER_BOARDED,5543.000,80411.000,80411.000,92389.000,"106218.2","106048",false,false,"","","",113,9,0,90210.000,15480.000,false,true,9,0,,NO_COMPATIBLE_CONNECTION,false
"3372902",munich_resident,pt,pt,PT_NEVER_BOARDED,5972.000,63461.000,63461.000,109339.000,"107751","108466.1",false,false,"","","",11,8,0,90990.000,14490.000,false,true,8,0,,NO_COMPATIBLE_CONNECTION,false
"3393542",munich_resident,pt,pt,PT_NEVER_BOARDED,3147.000,57485.000,57485.000,115315.000,"107880","106078",false,false,"","","",132,53,0,89970.000,15930.000,false,true,53,0,,NO_COMPATIBLE_CONNECTION,false
"3418261",munich_resident,pt,pt,PT_NEVER_BOARDED,10710.000,63745.000,63745.000,109055.000,"106382.2","108701",false,false,"","","",223,74,0,91590.000,14370.000,false,true,74,0,,NO_COMPATIBLE_CONNECTION,false
"342019",munich_resident,pt,pt,PT_NEVER_BOARDED,4236.000,83455.000,83455.000,89345.000,"106705","106056.1",false,false,"","","",119,6,0,89550.000,15120.000,false,true,6,0,,NO_COMPATIBLE_CONNECTION,false
"3434915",munich_resident,pt,pt,PT_NEVER_BOARDED,4130.000,76546.000,76546.000,96254.000,"107254.1","106055",false,false,"","","",119,17,0,90330.000,15120.000,false,true,17,0,,NO_COMPATIBLE_CONNECTION,false
"3446129",unresolved_background,walk,pt,PT_NEVER_BOARDED,69051.000,69051.000,69051.000,103749.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"345978",munich_resident,pt,pt,PT_NEVER_BOARDED,7330.000,61102.000,61102.000,111698.000,"106225","107307.1",false,false,"","","",226,78,0,91590.000,17100.000,false,true,78,0,,NO_COMPATIBLE_CONNECTION,false
"346798",munich_resident,pt,pt,PT_NEVER_BOARDED,33603.000,83038.000,83038.000,89762.000,"183121","106654",false,false,"","","",175,6,6,90240.000,90240.000,false,false,6,6,83880.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"346800",munich_resident,pt,pt,PT_NEVER_BOARDED,4076.000,69920.000,69920.000,102880.000,"106226.1","106055",false,false,"","","",11,0,0,16200.000,16200.000,true,true,0,0,,NO_LATER_SERVICE,false
"348553",munich_resident,pt,pt,PT_NEVER_BOARDED,4287.000,56373.000,56373.000,116427.000,"106662.2","108466",false,false,"","","",1,0,0,5070.000,5070.000,true,true,0,0,,NO_LATER_SERVICE,false
"3489172",munich_resident,pt,pt,PT_NEVER_BOARDED,3655.000,82057.000,82057.000,90743.000,"106602","106250",false,false,"","","",114,7,0,90210.000,15780.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"349894",munich_resident,pt,pt,PT_NEVER_BOARDED,8389.000,66263.000,66263.000,106537.000,"107619.2","106078",false,false,"","","",3,0,0,16440.000,16440.000,true,true,0,0,,NO_LATER_SERVICE,false
"3508938",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,6480.000,76044.000,76044.000,96756.000,"106055","108287.1",true,true,"tr_3515","XXX---162462_109","XXX---162462_109_11",11,0,0,16770.000,13170.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3510660",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,38610.000,90260.000,90260.000,82540.000,"106070","109808",true,true,"tr_41603","XXX---2272005_0","XXX---2272005_0_1",542,0,0,89040.000,89040.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3517407",munich_resident,pt,pt,PT_NEVER_BOARDED,15249.000,75818.000,75818.000,96982.000,"107471","107662",false,false,"","","",2,0,0,16590.000,16590.000,true,true,0,0,,NO_LATER_SERVICE,false
"352661",munich_resident,pt,pt,PT_NEVER_BOARDED,9059.000,46073.000,46073.000,126727.000,"108746","106345",false,false,"","","",145,86,0,91410.000,16470.000,false,true,86,0,,NO_COMPATIBLE_CONNECTION,false
"3527193",munich_resident,pt,pt,PT_NEVER_BOARDED,4000.000,76979.000,76979.000,95821.000,"106355.1","106052.1",false,false,"","","",113,15,0,90180.000,15690.000,false,true,15,0,,NO_COMPATIBLE_CONNECTION,false
"3537446",munich_resident,pt,pt,PT_NEVER_BOARDED,14174.000,80649.000,80649.000,92151.000,"180819","108506",false,false,"","","",220,19,0,91560.000,15420.000,false,true,19,0,,NO_COMPATIBLE_CONNECTION,false
"353870",munich_resident,pt,pt,PT_NEVER_BOARDED,6779.000,52384.000,52384.000,120416.000,"167614","109274.1",false,false,"","","",222,106,0,91710.000,15480.000,false,true,106,0,,NO_COMPATIBLE_CONNECTION,false
"3539050",munich_resident,pt,pt,PT_NEVER_BOARDED,44646.000,47499.000,47499.000,125301.000,"12832.1","12795.7",false,false,"","","",1,0,0,45780.000,45780.000,true,true,0,0,,NO_LATER_SERVICE,false
"354966",munich_resident,pt,pt,PT_NEVER_BOARDED,4002.000,60138.000,60138.000,112662.000,"107829.1","106055",false,false,"","","",3,0,0,13650.000,13650.000,true,true,0,0,,NO_LATER_SERVICE,false
"3551962",munich_resident,pt,pt,PT_NEVER_BOARDED,10047.000,89117.000,89117.000,83683.000,"109213","106273.2",false,false,"","","",78,4,0,91140.000,13830.000,false,true,4,0,,NO_COMPATIBLE_CONNECTION,false
"3572260",munich_resident,pt,pt,PT_NEVER_BOARDED,9263.000,74215.000,74215.000,98585.000,"109956","109388",false,false,"","","",196,19,0,90750.000,16650.000,false,true,19,0,,NO_COMPATIBLE_CONNECTION,false
"3574496",munich_resident,pt,pt,PT_NEVER_BOARDED,2022.000,88957.000,88957.000,83843.000,"107763","107252.1",false,false,"","","",214,4,1,90960.000,90930.000,false,false,4,1,90930.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"3589220",munich_resident,pt,pt,PT_NEVER_BOARDED,4929.000,86691.000,86691.000,86109.000,"11637","106120.4",false,false,"","","",1,0,0,15930.000,15930.000,true,true,0,0,,NO_LATER_SERVICE,false
"3590076",munich_resident,pt,pt,PT_NEVER_BOARDED,11929.000,69350.000,69350.000,103450.000,"106312.1","108447",false,false,"","","",4,0,0,17100.000,13500.000,true,true,0,0,,NO_LATER_SERVICE,false
"3596361",munich_resident,pt,pt,PT_NEVER_BOARDED,3630.000,78809.000,78809.000,93991.000,"106154","106877",false,false,"","","",4,0,0,16860.000,16860.000,true,true,0,0,,NO_LATER_SERVICE,false
"3603142",munich_resident,pt,pt,PT_NEVER_BOARDED,8689.000,66271.000,66271.000,106529.000,"107813","106055",false,false,"","","",72,28,0,90480.000,14130.000,false,true,28,0,,NO_COMPATIBLE_CONNECTION,false
"36152",regional_background,walk,pt,PT_NEVER_BOARDED,83927.000,83927.000,83927.000,88873.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"3623060",munich_resident,pt,pt,PT_NEVER_BOARDED,69132.000,73460.000,73460.000,99340.000,"108711","108501",false,false,"","","",29,0,0,69150.000,69150.000,true,true,0,0,,NO_LATER_SERVICE,false
"3623601",regional_background,pt,pt,PT_NEVER_BOARDED,67393.000,69316.000,69316.000,103484.000,"22801","22820.1",false,false,"","","",18,3,3,77460.000,77460.000,false,false,3,3,70560.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"362724",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5100.000,80653.000,80653.000,92147.000,"106949","107821.2",true,true,"tr_2570","XXX---162455_109","XXX---162455_109_2",243,26,0,90660.000,13440.000,false,true,26,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3638136",munich_resident,pt,pt,PT_NEVER_BOARDED,8436.000,64982.000,64982.000,107818.000,"106052.2","109346",false,false,"","","",4,0,0,16530.000,16530.000,true,true,0,0,,NO_LATER_SERVICE,false
"3639180",munich_resident,pt,pt,PT_NEVER_BOARDED,9843.000,77239.000,77239.000,95561.000,"108608","106691",false,false,"","","",145,15,0,91530.000,16590.000,false,true,15,0,,NO_COMPATIBLE_CONNECTION,false
"3640793",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,6540.000,80859.000,80859.000,91941.000,"6892.4","7309",true,true,"tr_2584","XXX---162455_109","XXX---162455_109_5",48,3,0,86160.000,13140.000,false,true,3,0,,TRANSFER_MISSED_AFTER_DELAY,false
"364839",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5760.000,54912.000,54912.000,117888.000,"106055.1","109098",true,true,"tr_3618","XXX---162462_109","XXX---162462_109_26",1,0,0,5760.000,5760.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"365349",munich_resident,pt,pt,PT_NEVER_BOARDED,9414.000,72032.000,72032.000,100768.000,"106078.1","106319.2",false,false,"","","",13,0,0,22890.000,13530.000,true,true,0,0,,NO_LATER_SERVICE,false
"366057",munich_resident,pt,pt,PT_NEVER_BOARDED,8328.000,51039.000,51039.000,121761.000,"106249","106048",false,false,"","","",114,59,0,90390.000,15630.000,false,true,59,0,,NO_COMPATIBLE_CONNECTION,false
"368684",munich_resident,pt,pt,PT_NEVER_BOARDED,35755.000,87439.000,87439.000,85361.000,"5974","106064",false,false,"","","",76,0,0,86220.000,86220.000,true,true,0,0,,NO_LATER_SERVICE,false
"3695844",regional_background,pt,pt,PT_NEVER_BOARDED,48951.000,52803.000,52803.000,119997.000,"157549.1","102083.5",false,false,"","","",2,0,0,50520.000,50520.000,true,true,0,0,,NO_LATER_SERVICE,false
"3704404",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,67140.000,71862.000,71862.000,100938.000,"106077.2","102385.1",true,true,"tr_2741","XXX---162456_109","XXX---162456_109_1",35,1,0,72240.000,71520.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3726919",regional_background,pt,pt,PT_NEVER_BOARDED,61429.000,66864.000,66864.000,105936.000,"136946","137242.1",false,false,"","","",5,0,0,64140.000,64140.000,true,true,0,0,,NO_LATER_SERVICE,false
"3729454",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,45600.000,55916.000,55916.000,116884.000,"139255.1","22824.1",true,true,"tr_17817","XXX---2255113_3","XXX---2255113_3_10",3,0,0,45600.000,45600.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"3754653",regional_background,pt,pt,PT_NEVER_BOARDED,57553.000,64978.000,64978.000,107822.000,"143755","139267.1",false,false,"","","",2,0,0,58620.000,58620.000,true,true,0,0,,NO_LATER_SERVICE,false
"376390",munich_resident,pt,pt,PT_NEVER_BOARDED,4118.000,67327.000,67327.000,105473.000,"106145","106056.1",false,false,"","","",4,0,0,15720.000,15720.000,true,true,0,0,,NO_LATER_SERVICE,false
"378038",munich_resident,pt,pt,PT_NEVER_BOARDED,9684.000,78039.000,78039.000,94761.000,"106368","106381.1",false,false,"","","",115,14,13,91590.000,91590.000,false,false,14,13,78390.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"379409",munich_resident,pt,pt,PT_NEVER_BOARDED,12041.000,64668.000,64668.000,108132.000,"109964","106748",false,false,"","","",8,0,0,16740.000,16740.000,true,true,0,0,,NO_LATER_SERVICE,false
"379923",munich_resident,pt,pt,PT_NEVER_BOARDED,4544.000,55767.000,55767.000,117033.000,"106359","106055",false,false,"","","",120,51,0,91770.000,16320.000,false,true,51,0,,NO_COMPATIBLE_CONNECTION,false
"3800677",regional_background,pt,pt,PT_NEVER_BOARDED,68771.000,70247.000,70247.000,102553.000,"127352","102239",false,false,"","","",12,0,0,68940.000,68940.000,true,true,0,0,,NO_LATER_SERVICE,false
"3810829",regional_background,pt,pt,PT_NEVER_BOARDED,55086.000,57566.000,57566.000,115234.000,"175551.2","175506",false,false,"","","",10,2,0,58020.000,55320.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"38303",regional_background,pt,pt,PT_NEVER_BOARDED,59280.000,59280.000,59280.000,113520.000,"4203.1","3654",false,false,"","","",5,1,1,59280.000,59280.000,false,false,1,1,59280.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"384706",munich_resident,pt,pt,PT_NEVER_BOARDED,4248.000,69983.000,69983.000,102817.000,"106705","109962",false,false,"","","",119,22,0,89550.000,15120.000,false,true,22,0,,NO_COMPATIBLE_CONNECTION,false
"3898620",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,19620.000,75316.000,75316.000,97484.000,"127634","127403",true,true,"tr_13758","XXX---2249918_0","XXX---2249918_0_9",32,0,0,74580.000,72960.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"390001",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,15840.000,56902.000,56902.000,115898.000,"107351","106226.1",true,true,"tr_41082","XXX---2272000_1","XXX---2272000_1_25",115,48,0,91380.000,16050.000,false,true,48,0,,TRANSFER_MISSED_AFTER_DELAY,false
"391782",munich_resident,pt,pt,PT_NEVER_BOARDED,3049.000,75703.000,75703.000,97097.000,"105915.1","11840.4",false,false,"","","",48,0,0,73380.000,73380.000,true,true,0,0,,NO_LATER_SERVICE,false
"393677",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,5269.000,67651.000,67651.000,105149.000,"106215.1","106584",true,true,"tr_3594","XXX---162462_109","XXX---162462_109_25",4,0,0,17700.000,17700.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"394785",munich_resident,pt,pt,PT_NEVER_BOARDED,11025.000,76558.000,76558.000,96242.000,"167614","106332",false,false,"","","",222,27,0,91710.000,16260.000,false,true,27,0,,NO_COMPATIBLE_CONNECTION,false
"3956779",regional_background,pt,pt,PT_NEVER_BOARDED,59589.000,100215.000,100215.000,72585.000,"12738","13194.1",false,false,"","","",3,0,0,60420.000,60420.000,true,true,0,0,,NO_LATER_SERVICE,false
"397679",munich_resident,pt,pt,PT_NEVER_BOARDED,13795.000,64443.000,64443.000,108357.000,"107746","107539",false,false,"","","",64,22,0,90510.000,16290.000,false,true,22,0,,NO_COMPATIBLE_CONNECTION,false
"3977704",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,67800.000,67833.000,67833.000,104967.000,"127637","145503",true,true,"tr_19525","XXX---2267013_3","XXX---2267013_3_2",33,0,0,67806.000,67806.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
